team_id,player_id,x_loc,y_loc,radius,game_clock,shot_clock,quarter,game_id,event_id
1610612766,101107,12.17777,20.65582,0.0,710.74,11.69,1,1451695252003,1
1610612766,201587,7.53307,18.73945,0.0,710.74,11.69,1,1451695252003,1
1610612766,202689,24.03735,39.00567,0.0,710.74,11.69,1,1451695252003,1
1610612766,203469,16.96716,33.84798,0.0,710.74,11.69,1,1451695252003,1
1610612766,203798,10.70004,35.00952,0.0,710.74,11.69,1,1451695252003,1
-1,-1,28.51016,40.29757,3.87808,710.7,11.67,1,1451695252003,1
1610612761,2449,17.31854,13.15395,0.0,710.7,11.67,1,1451695252003,1
1610612761,201960,7.95133,15.40016,0.0,710.7,11.67,1,1451695252003,1
1610612761,200768,26.9841,39.98027,0.0,710.7,11.67,1,1451695252003,1
1610612761,201942,7.14271,33.79837,0.0,710.7,11.67,1,1451695252003,1
1610612761,202685,23.13998,37.25022,0.0,710.7,11.67,1,1451695252003,1
1610612766,101107,12.22889,20.58344,0.0,710.7,11.67,1,1451695252003,1
1610612766,201587,7.43028,18.70177,0.0,710.7,11.67,1,1451695252003,1
1610612766,202689,24.35401,38.62479,0.0,710.7,11.67,1,1451695252003,1
1610612766,203469,17.00991,33.93201,0.0,710.7,11.67,1,1451695252003,1
1610612766,203798,10.37856,34.68202,0.0,710.7,11.67,1,1451695252003,1
-1,-1,28.9097,39.89449,3.32214,710.66,11.64,1,1451695252003,1
1610612761,2449,17.20629,13.14253,0.0,710.66,11.64,1,1451695252003,1
1610612761,201960,7.84365,15.55521,0.0,710.66,11.64,1,1451695252003,1
1610612761,200768,27.37671,39.52207,0.0,710.66,11.64,1,1451695252003,1
1610612761,201942,6.76188,33.29123,0.0,710.66,11.64,1,1451695252003,1
1610612761,202685,23.3047,37.37415,0.0,710.66,11.64,1,1451695252003,1
1610612766,101107,12.27584,20.40695,0.0,710.66,11.64,1,1451695252003,1
1610612766,201587,7.33765,18.66836,0.0,710.66,11.64,1,1451695252003,1
1610612766,202689,24.64863,38.25471,0.0,710.66,11.64,1,1451695252003,1
1610612766,203469,17.06488,34.01608,0.0,710.66,11.64,1,1451695252003,1
1610612766,203798,10.0455,34.32954,0.0,710.66,11.64,1,1451695252003,1
-1,-1,29.30687,39.35631,2.68881,710.62,11.62,1,1451695252003,1
1610612761,2449,17.09097,13.13436,0.0,710.62,11.62,1,1451695252003,1
1610612761,201960,7.72733,15.70372,0.0,710.62,11.62,1,1451695252003,1
1610612761,200768,27.77469,39.10362,0.0,710.62,11.62,1,1451695252003,1
1610612761,201942,6.43952,32.79552,0.0,710.62,11.62,1,1451695252003,1
1610612761,202685,23.42349,37.46101,0.0,710.62,11.62,1,1451695252003,1
1610612766,101107,12.33102,20.23884,0.0,710.62,11.62,1,1451695252003,1
1610612766,201587,7.27804,18.66374,0.0,710.62,11.62,1,1451695252003,1
1610612766,202689,24.93718,37.88162,0.0,710.62,11.62,1,1451695252003,1
1610612766,203469,17.12284,34.11029,0.0,710.62,11.62,1,1451695252003,1
1610612766,203798,9.74701,34.05223,0.0,710.62,11.62,1,1451695252003,1
-1,-1,29.81833,38.79994,1.93446,710.58,11.6,1,1451695252003,1
1610612761,2449,16.97149,13.13009,0.0,710.58,11.6,1,1451695252003,1
1610612761,201960,7.66081,15.88618,0.0,710.58,11.6,1,1451695252003,1
1610612761,200768,28.18745,38.68535,0.0,710.58,11.6,1,1451695252003,1
1610612761,201942,6.16219,32.27168,0.0,710.58,11.6,1,1451695252003,1
1610612761,202685,23.57926,37.55729,0.0,710.58,11.6,1,1451695252003,1
1610612766,101107,12.38765,20.0691,0.0,710.58,11.6,1,1451695252003,1
1610612766,201587,7.1931,18.64282,0.0,710.58,11.6,1,1451695252003,1
1610612766,202689,25.23085,37.51339,0.0,710.58,11.6,1,1451695252003,1
1610612766,203469,17.17862,34.15786,0.0,710.58,11.6,1,1451695252003,1
1610612766,203798,9.47706,33.79881,0.0,710.58,11.6,1,1451695252003,1
-1,-1,30.36251,38.2379,0.95069,710.54,11.58,1,1451695252003,1
1610612761,2449,16.85193,13.131,0.0,710.54,11.58,1,1451695252003,1
1610612761,201960,7.60237,16.06664,0.0,710.54,11.58,1,1451695252003,1
1610612761,200768,28.59564,38.26206,0.0,710.54,11.58,1,1451695252003,1
1610612761,201942,5.88325,31.75727,0.0,710.54,11.58,1,1451695252003,1
1610612761,202685,23.66462,37.68904,0.0,710.54,11.58,1,1451695252003,1
1610612766,101107,12.44887,19.95742,0.0,710.54,11.58,1,1451695252003,1
1610612766,201587,7.12002,18.63447,0.0,710.54,11.58,1,1451695252003,1
1610612766,202689,25.50953,37.127,0.0,710.54,11.58,1,1451695252003,1
1610612766,203469,17.2296,34.20979,0.0,710.54,11.58,1,1451695252003,1
1610612766,203798,9.22478,33.55279,0.0,710.54,11.58,1,1451695252003,1
-1,-1,30.6542,37.7896,0.58609,710.5,11.55,1,1451695252003,1
1610612761,2449,16.72981,13.1334,0.0,710.5,11.55,1,1451695252003,1
1610612761,201960,7.55186,16.2483,0.0,710.5,11.55,1,1451695252003,1
1610612761,200768,28.95402,37.82903,0.0,710.5,11.55,1,1451695252003,1
1610612761,201942,5.62524,31.28218,0.0,710.5,11.55,1,1451695252003,1
1610612761,202685,23.7497,37.73849,0.0,710.5,11.55,1,1451695252003,1
1610612766,101107,12.50947,19.84318,0.0,710.5,11.55,1,1451695252003,1
1610612766,201587,7.05165,18.64156,0.0,710.5,11.55,1,1451695252003,1
1610612766,202689,25.76986,36.71536,0.0,710.5,11.55,1,1451695252003,1
1610612766,203469,17.27756,34.32914,0.0,710.5,11.55,1,1451695252003,1
1610612766,203798,8.96507,33.24287,0.0,710.5,11.55,1,1451695252003,1
-1,-1,30.89705,37.58375,1.32286,710.46,11.53,1,1451695252003,1
1610612761,2449,16.60334,13.13803,0.0,710.46,11.53,1,1451695252003,1
1610612761,201960,7.52317,16.42854,0.0,710.46,11.53,1,1451695252003,1
1610612761,200768,29.3194,37.39441,0.0,710.46,11.53,1,1451695252003,1
1610612761,201942,5.39711,30.81513,0.0,710.46,11.53,1,1451695252003,1
1610612761,202685,23.82089,37.78232,0.0,710.46,11.53,1,1451695252003,1
1610612766,101107,12.59136,19.76069,0.0,710.46,11.53,1,1451695252003,1
1610612766,201587,6.98828,18.66313,0.0,710.46,11.53,1,1451695252003,1
1610612766,202689,25.99618,36.28068,0.0,710.46,11.53,1,1451695252003,1
1610612766,203469,17.32484,34.45848,0.0,710.46,11.53,1,1451695252003,1
1610612766,203798,8.73595,32.91366,0.0,710.46,11.53,1,1451695252003,1
-1,-1,31.08372,37.33856,2.0023,710.42,11.51,1,1451695252003,1
1610612761,2449,16.47714,13.14871,0.0,710.42,11.51,1,1451695252003,1
1610612761,201960,7.49634,16.59337,0.0,710.42,11.51,1,1451695252003,1
1610612761,200768,29.68031,36.95471,0.0,710.42,11.51,1,1451695252003,1
1610612761,201942,5.16675,30.3458,0.0,710.42,11.51,1,1451695252003,1
1610612761,202685,23.86574,37.82284,0.0,710.42,11.51,1,1451695252003,1
1610612766,101107,12.64291,19.70096,0.0,710.42,11.51,1,1451695252003,1
1610612766,201587,6.94041,18.69991,0.0,710.42,11.51,1,1451695252003,1
1610612766,202689,26.21252,35.8497,0.0,710.42,11.51,1,1451695252003,1
1610612766,203469,17.36374,34.60097,0.0,710.42,11.51,1,1451695252003,1
1610612766,203798,8.47992,32.53477,0.0,710.42,11.51,1,1451695252003,1
-1,-1,31.34708,37.01891,2.6382,710.38,11.48,1,1451695252003,1
1610612761,2449,16.35384,13.16651,0.0,710.38,11.48,1,1451695252003,1
1610612761,201960,7.4679,16.75188,0.0,710.38,11.48,1,1451695252003,1
1610612761,200768,30.01046,36.48879,0.0,710.38,11.48,1,1451695252003,1
1610612761,201942,4.90546,29.83585,0.0,710.38,11.48,1,1451695252003,1
1610612761,202685,23.90134,37.86026,0.0,710.38,11.48,1,1451695252003,1
1610612766,101107,12.69738,19.64979,0.0,710.38,11.48,1,1451695252003,1
1610612766,201587,6.90231,18.74826,0.0,710.38,11.48,1,1451695252003,1
1610612766,202689,26.41169,35.4003,0.0,710.38,11.48,1,1451695252003,1
1610612766,203469,17.40682,34.75139,0.0,710.38,11.48,1,1451695252003,1
1610612766,203798,8.23931,32.16608,0.0,710.38,11.48,1,1451695252003,1
