injury_id,Date,Team,Acquired,Relinquished,Notes,player_name,player_id,body_region
25721,2017-10-18,Timberwolves,,Anthony Brown,placed on IL,Anthony Brown,1626148.0,
25722,2017-10-18,Timberwolves,,Justin Patton,placed on IL frecovering from surgery on left foot to repair fracture,Justin Patton,1628383.0,foot
25723,2017-10-18,Wizards,,Devin Robinson,placed on IL with stress fracture in left foot,Devin Robinson,1628421.0,foot
25724,2017-10-18,Wizards,,Markieff Morris,placed on IL recovering from surgery to repair sports hernia,Markieff Morris,202693.0,abdomen
25725,2017-10-18,Wizards,,Mike Young,placed on IL,Mike Young,,
25726,2017-10-18,Wizards,,Sheldon McClellan / Sheldon Mac,placed on IL recovering from surgery to repair torn left Achilles tendon,Sheldon McClellan / Sheldon Mac,1627815.0,achilles
25727,2017-10-19,Bulls,,Cameron Payne,placed on IL with recovering from surgery to repair fractured right foot,Cameron Payne,1626166.0,foot
25728,2017-10-19,Bulls,,Kris Dunn,placed on IL with dislocated left index finger,Kris Dunn,1627739.0,finger
25729,2017-10-19,Bulls,,Nikola Mirotic,placed on IL with fractured bones in face,Nikola Mirotic,202703.0,face
25730,2017-10-19,Bulls,,Zach LaVine,placed on IL recovering from torn ACL in left knee,Zach LaVine,203897.0,acl
25731,2017-10-19,Clippers,,C.J. Williams,placed on IL,C.J. Williams,203710.0,
25732,2017-10-19,Clippers,,Jamil Wilson,placed on IL with lower back spasms,Jamil Wilson,203966.0,back
25733,2017-10-19,Clippers,,Jawun Evans,placed on IL,Jawun Evans,1628393.0,
25734,2017-10-19,Knicks,,Jarrett Jack,placed on IL,Jarrett Jack,101127.0,
25735,2017-10-19,Knicks,,Luke Kornet,placed on IL,Luke Kornet,1628436.0,
25736,2017-10-19,Knicks,,Mindaugas Kuzminskas,placed on IL,Mindaugas Kuzminskas,1627851.0,
25737,2017-10-19,Lakers,,Ivica Zubac,placed on IL,Ivica Zubac,1627826.0,
25738,2017-10-19,Lakers,,Josh Hart,placed on IL with bursitis in left heel,Josh Hart,1628404.0,heel
25739,2017-10-19,Lakers,,Thomas Bryant,placed on IL,Thomas Bryant,1628418.0,
25740,2017-10-19,Lakers,,Vander Blue,placed on IL,Vander Blue,203505.0,
25741,2017-10-19,Raptors,,Bruno Caboclo,placed on IL,Bruno Caboclo,203998.0,
25742,2017-10-19,Raptors,,K.J. McDaniels,placed on IL,K.J. McDaniels,203909.0,
25743,2017-10-19,Raptors,,Lorenzo Brown,placed on IL,Lorenzo Brown,203485.0,
25744,2017-10-19,Raptors,,Malcolm Miller,placed on IL with surgery on right ankle,Malcolm Miller,1626259.0,ankle
25745,2017-10-19,Thunder,,Daniel Hamilton,placed on IL,Daniel Hamilton,1627772.0,
25746,2017-10-19,Thunder,,Kyle Singler,placed on IL,Kyle Singler,202713.0,
25747,2017-10-19,Thunder,,P.J. Dozier,placed on IL,P.J. Dozier,1628408.0,
25748,2017-10-20,Blazers,,Wade Baldwin IV,placed on IL with surgery on right thumb,Wade Baldwin IV,1627735.0,finger
25749,2017-10-20,Cavaliers,,London Perrantes,placed on IL,London Perrantes,1628506.0,
25750,2017-10-20,Celtics,,Marcus Smart,placed on IL with sore ankle,Marcus Smart,203935.0,ankle
25751,2017-10-20,Celtics,Guerschon Yabusele,,activated from IL,Guerschon Yabusele,1627824.0,
25752,2017-10-20,Hawks,,DeAndre' Bembry,placed on IL with fractured right wrist,DeAndre' Bembry,1627761.0,wrist
25753,2017-10-20,Hawks,Nicolas Brussino,,activated from IL,Nicolas Brussino,1627852.0,
25754,2017-10-20,Hornets,,Cody Zeller,bone bruise in right knee (DTD),Cody Zeller,203469.0,knee
25755,2017-10-20,Jazz,,Nate Wolters,placed on IL,Nate Wolters,203489.0,
25756,2017-10-20,Jazz,Raulzinho Neto / Raul Neto,,activated from IL,Raulzinho Neto / Raul Neto,203526.0,
25757,2017-10-20,Kings,,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,1627834.0,
25758,2017-10-20,Kings,Zach Randolph,,activated from IL,Zach Randolph,2216.0,
25759,2017-10-20,Lakers,,Luol Deng,placed on IL with surgery on right pectoral muscle (out indefinitely),Luol Deng,2736.0,chest
25760,2017-10-20,Lakers,Josh Hart,,activated from IL,Josh Hart,1628404.0,
25761,2017-10-20,Magic,,Aaron Gordon,placed on IL with sore left ankle,Aaron Gordon,203932.0,ankle
25762,2017-10-20,Magic,Wesley Iwundu / Wes Iwundu,,activated from IL,Wesley Iwundu / Wes Iwundu,1628411.0,
25763,2017-10-20,Mavericks,,Dennis Smith Jr.,placed on IL with sore left knee,Dennis Smith Jr.,1628372.0,knee
25764,2017-10-20,Mavericks,Gian Clavell,,activated from IL,Gian Clavell,1628492.0,
25765,2017-10-20,Nets,,Jeremy Lin,placed on IL recovering from surgery on right knee to repair ruptured patella tendon (out for season),Jeremy Lin,202391.0,knee
25766,2017-10-20,Nets,Tyler Zeller,,activated from IL,Tyler Zeller,203092.0,
25767,2017-10-20,Pacers,,Myles Turner,placed on IL with concussion,Myles Turner,1626167.0,head
25768,2017-10-20,Pacers,Alex Poythress,,activated from IL,Alex Poythress,1627816.0,
25769,2017-10-20,Pistons,,Boban Marjanovic,placed on IL,Boban Marjanovic,,
25770,2017-10-20,Pistons,Anthony Tolliver,,activated from IL,Anthony Tolliver,201229.0,
25771,2017-10-20,Suns,Alex Len,,activated from IL,Alex Len,203458.0,
25772,2017-10-20,Warriors,,Kevon Looney,placed on IL,Kevon Looney,1626172.0,
25773,2017-10-20,Warriors,,Omri Casspi,placed on IL with sprained left ankle,Omri Casspi,201956.0,ankle
25774,2017-10-20,Warriors,Andre Iguodala,,activated from IL,Andre Iguodala,2738.0,
25775,2017-10-20,Warriors,Quinn Cook,,activated from IL,Quinn Cook,1626188.0,
25776,2017-10-20,Wizards,,Jason Smith,placed on IL with sprained right shoulder,Jason Smith,201160.0,shoulder
25777,2017-10-20,Wizards,Mike Young,,activated from IL,Mike Young,,
25778,2017-10-21,76ers,,Joel Embiid,placed on IL with rehab of left knee,Joel Embiid,203954.0,knee
25779,2017-10-21,76ers,James Michael McAdoo / James McAdoo (Michael),,activated from IL,James Michael McAdoo / James McAdoo (Michael),203949.0,
25780,2017-10-21,Bucks,,Joel Bolomboy,placed on IL,Joel Bolomboy,1627762.0,
25781,2017-10-21,Bucks,,Rashad Vaughn,placed on IL,Rashad Vaughn,1626173.0,
25782,2017-10-21,Cavaliers,,Derrick Rose,placed on IL with sprained left ankle,Derrick Rose,201565.0,ankle
25783,2017-10-21,Cavaliers,Ante Zizic,,activated from IL,Ante Zizic,1627790.0,
25784,2017-10-21,Grizzlies,,JaMychal Green,placed on IL with sprained left ankle,JaMychal Green,203210.0,ankle
25785,2017-10-21,Grizzlies,Kobi Simmons,,activated from IL,Kobi Simmons,1628424.0,
25786,2017-10-21,Heat,,Hassan Whiteside,placed on IL with bruised left knee,Hassan Whiteside,202355.0,knee
25787,2017-10-21,Heat,A.J. Hammons,,activated from IL,A.J. Hammons,1627773.0,
25788,2017-10-21,Heat,Okaro White,,activated from IL,Okaro White,1627855.0,
25789,2017-10-21,Jazz,,Rodney Hood,placed on IL with strained left calf,Rodney Hood,203918.0,calf
25790,2017-10-21,Jazz,Nate Wolters,,activated from IL,Nate Wolters,203489.0,
25791,2017-10-21,Knicks,,Frank Ntilikina,placed on IL with sprained left ankle,Frank Ntilikina,1628373.0,ankle
25792,2017-10-21,Knicks,,Isaiah Hicks,placed on IL,Isaiah Hicks,1628439.0,
25793,2017-10-21,Knicks,Jarrett Jack,,activated from IL,Jarrett Jack,101127.0,
25794,2017-10-21,Magic,,Elfrid Payton,placed on IL with sore/strained left hamstring,Elfrid Payton,203901.0,hamstring
25795,2017-10-21,Magic,Khem Birch,,activated from IL,Khem Birch,203920.0,
25796,2017-10-21,Nuggets,,Richard Jefferson,placed on IL,Richard Jefferson,2210.0,
25797,2017-10-21,Pistons,,Eric Moreland,placed on IL,Eric Moreland,203961.0,
25798,2017-10-21,Pistons,Boban Marjanovic,,activated from IL,Boban Marjanovic,,
25799,2017-10-21,Rockets,,Chris Paul,placed on IL with bruised left knee,Chris Paul,101108.0,knee
25800,2017-10-21,Rockets,Troy Williams,,activated from IL,Troy Williams,1627786.0,
25801,2017-10-22,Hawks,,Nicolas Brussino,placed on IL,Nicolas Brussino,1627852.0,
25802,2017-10-22,Hawks,Isaiah Taylor,,activated from IL,Isaiah Taylor,1627819.0,
25803,2017-10-22,Lakers,,Alex Caruso,placed on IL,Alex Caruso,1627936.0,
25804,2017-10-22,Lakers,Ivica Zubac,,activated from IL,Ivica Zubac,1627826.0,
25805,2017-10-23,76ers,,James Michael McAdoo / James McAdoo (Michael),placed on IL,James Michael McAdoo / James McAdoo (Michael),203949.0,
25806,2017-10-23,76ers,Joel Embiid,,activated from IL,Joel Embiid,203954.0,
25807,2017-10-23,Hawks,,Dennis Schröder,placed on IL with sprained left ankle,Dennis Schröder,203471.0,ankle
25808,2017-10-23,Hawks,Nicolas Brussino,,activated from IL,Nicolas Brussino,1627852.0,
25809,2017-10-23,Hornets,,Julyan Stone,placed on IL with strained left hamstring,Julyan Stone,202933.0,hamstring
25810,2017-10-23,Hornets,,Marcus Paige,placed on IL,Marcus Paige,1627779.0,
25811,2017-10-23,Hornets,,Michael Carter-Williams,placed on IL with sore knee,Michael Carter-Williams,203487.0,knee
25812,2017-10-23,Hornets,Mangok Mathiang,,activated from IL,Mangok Mathiang,1628493.0,
25813,2017-10-23,Kings,,JaKarr Sampson,placed on IL,JaKarr Sampson,203960.0,
25814,2017-10-23,Mavericks,Dennis Smith Jr.,,activated from IL,Dennis Smith Jr.,1628372.0,
25815,2017-10-23,Nuggets,,Juancho Hernangomez / Juan Hernangomez,placed on IL with mononucleosis,Juancho Hernangomez / Juan Hernangomez,1627823.0,
25816,2017-10-23,Nuggets,Richard Jefferson,,activated from IL,Richard Jefferson,2210.0,
25817,2017-10-23,Pacers,Bogdan Bogdanovic,,activated from IL,Bogdan Bogdanovic,,
25818,2017-10-23,Raptors,,Jonas Valanciunas,placed on IL with sprained left ankle,Jonas Valanciunas,,ankle
25819,2017-10-23,Raptors,Bruno Caboclo,,activated from IL,Bruno Caboclo,203998.0,
25820,2017-10-23,Suns,,Alec Peters,placed on IL,Alec Peters,1628409.0,
25821,2017-10-23,Suns,,Eric Bledsoe,placed on IL,Eric Bledsoe,202339.0,
25822,2017-10-23,Suns,Jared Dudley,,activated from IL,Jared Dudley,201162.0,
25823,2017-10-23,Warriors,,Quinn Cook,placed on IL,Quinn Cook,1626188.0,
25824,2017-10-23,Warriors,Omri Casspi,,activated from IL,Omri Casspi,201956.0,
25825,2017-10-23,Wizards,,Mike Young,placed on IL,Mike Young,,
25826,2017-10-24,Bulls,,Antonio Blakeney,placed on IL,Antonio Blakeney,1628469.0,
25827,2017-10-24,Clippers,,Milos Teodosic / Milos Tedosic,placed on IL with plantar fascia in left foot,Milos Teodosic / Milos Tedosic,1628462.0,foot
25828,2017-10-24,Clippers,Jawun Evans,,activated from IL,Jawun Evans,1628393.0,
25829,2017-10-24,Jazz,,Nate Wolters,placed on IL,Nate Wolters,203489.0,
25830,2017-10-24,Jazz,Tony Bradley,,activated from IL,Tony Bradley,1628396.0,
25831,2017-10-24,Magic,,Khem Birch,placed on IL,Khem Birch,203920.0,
25832,2017-10-24,Magic,Aaron Gordon,,activated from IL,Aaron Gordon,203932.0,
25833,2017-10-24,Magic,Aaron Gordon,,activated from IL,Aaron Gordon,203932.0,
25834,2017-10-24,Nets,,Sean Kilpatrick,placed on IL with illness,Sean Kilpatrick,203930.0,
25835,2017-10-25,Jazz,,Tony Bradley,placed on IL,Tony Bradley,1628396.0,
25836,2017-10-25,Jazz,Rodney Hood,,activated from IL,Rodney Hood,203918.0,
25837,2017-10-25,Mavericks,,Gian Clavell,placed on IL,Gian Clavell,1628492.0,
25838,2017-10-25,Nets,,D'Angelo Russell,placed on IL with sprained right knee,D'Angelo Russell,1626156.0,knee
25839,2017-10-25,Pistons,,Boban Marjanovic,placed on IL,Boban Marjanovic,,
25840,2017-10-25,Pistons,Eric Moreland,,activated from IL,Eric Moreland,203961.0,
25841,2017-10-25,Rockets,,Briante Weber,placed on IL,Briante Weber,1627362.0,
25842,2017-10-25,Rockets,,Nene / Nene Hilario / Maybyner Hilario,placed on IL with sore left Achilles,Nene / Nene Hilario / Maybyner Hilario,2403.0,achilles
25843,2017-10-25,Rockets,,Trevor Ariza,placed on IL with sprained left foot,Trevor Ariza,2772.0,foot
25844,2017-10-25,Timberwolves,,Jimmy Butler,placed on IL with upper respiratory illness,Jimmy Butler,202710.0,respiratory
25845,2017-10-25,Warriors,,JaVale McGee,placed on IL,JaVale McGee,201580.0,
25846,2017-10-25,Warriors,Kevon Looney,,activated from IL,Kevon Looney,1626172.0,
25847,2017-10-25,Wizards,Jason Smith,,activated from IL,Jason Smith,201160.0,
25848,2017-10-26,Bucks,,Gary Payton II,placed on IL,Gary Payton II,1627780.0,
25849,2017-10-26,Bulls,Antonio Blakeney,,activated from IL,Antonio Blakeney,1628469.0,
25850,2017-10-26,Celtics,Marcus Smart,,activated from IL,Marcus Smart,203935.0,
25851,2017-10-26,Kings,Bogdan Bogdanovic,,activated from IL,Bogdan Bogdanovic,,
25852,2017-10-26,Mavericks,Gian Clavell,,activated from IL,Gian Clavell,1628492.0,
25853,2017-10-27,Hawks,,Nicolas Brussino,placed on IL,Nicolas Brussino,1627852.0,
25854,2017-10-27,Hawks,Dennis Schröder,,activated from IL,Dennis Schröder,203471.0,
25855,2017-10-27,Knicks,,Ron Baker,placed on IL with sore left ankle,Ron Baker,1627758.0,ankle
25856,2017-10-27,Knicks,Frank Ntilikina,,activated from IL,Frank Ntilikina,1628373.0,
25857,2017-10-27,Nets,,Isaiah Whitehead,placed on IL,Isaiah Whitehead,1627785.0,
25858,2017-10-27,Nets,D'Angelo Russell,,activated from IL,D'Angelo Russell,1626156.0,
25859,2017-10-27,Nets,Sean Kilpatrick,,activated from IL,Sean Kilpatrick,203930.0,
25860,2017-10-27,Timberwolves,Jimmy Butler,,activated from IL,Jimmy Butler,202710.0,
25861,2017-10-27,Warriors,,Jordan Bell,placed on IL,Jordan Bell,1628395.0,
25862,2017-10-27,Warriors,JaVale McGee,,activated from IL,JaVale McGee,201580.0,
25863,2017-10-27,Warriors,Quinn Cook,,activated from IL,Quinn Cook,1626188.0,
25864,2017-10-28,76ers,,Jahlil Okafor,placed on IL with upper respiratory infection,Jahlil Okafor,1626143.0,respiratory
25865,2017-10-28,76ers,James Michael McAdoo / James McAdoo (Michael),,activated from IL,James Michael McAdoo / James McAdoo (Michael),203949.0,
25866,2017-10-28,Bulls,,Antonio Blakeney,placed on IL,Antonio Blakeney,1628469.0,
25867,2017-10-28,Bulls,,Ryan Arcidiacono,placed on IL,Ryan Arcidiacono,1627853.0,
25868,2017-10-28,Bulls,Kris Dunn,,activated from IL,Kris Dunn,1627739.0,
25869,2017-10-28,Grizzlies,,Kobi Simmons,placed on IL,Kobi Simmons,1628424.0,
25870,2017-10-28,Mavericks,,Gian Clavell,placed on IL,Gian Clavell,1628492.0,
25871,2017-10-28,Pistons,,Luke Kennard,placed on IL,Luke Kennard,1628379.0,
25872,2017-10-28,Pistons,Boban Marjanovic,,activated from IL,Boban Marjanovic,,
25873,2017-10-28,Rockets,,Eric Gordon,placed on IL with stomach virus,Eric Gordon,201569.0,stomach
25874,2017-10-28,Rockets,Nene / Nene Hilario / Maybyner Hilario,,activated from IL,Nene / Nene Hilario / Maybyner Hilario,2403.0,
25875,2017-10-28,Rockets,Trevor Ariza,,activated from IL,Trevor Ariza,2772.0,
25876,2017-10-28,Heat,,Matt Williams,placed on IL,Matt Williams,1628475.0,
25877,2017-10-28,Pistons,Dwight Buycks,,activated from IL,Dwight Buycks,202779.0,
25878,2017-10-29,Bucks,,Greg Monroe,placed on IL with sore left calf,Greg Monroe,202328.0,calf
25879,2017-10-29,Bucks,Rashad Vaughn,,activated from IL,Rashad Vaughn,1626173.0,
25880,2017-10-29,Cavaliers,,Ante Zizic,placed on IL,Ante Zizic,1627790.0,
25881,2017-10-29,Cavaliers,Derrick Rose,,activated from IL,Derrick Rose,201565.0,
25882,2017-10-29,Hawks,,Ersan Ilyasova,placed on IL with bone bruise in left knee / strained left knee,Ersan Ilyasova,101141.0,knee
25883,2017-10-29,Hawks,Nicolas Brussino,,activated from IL,Nicolas Brussino,1627852.0,
25884,2017-10-29,Hornets,,Mangok Mathiang,placed on IL,Mangok Mathiang,1628493.0,
25885,2017-10-29,Kings,,George Hill,placed on IL for rest,George Hill,201588.0,
25886,2017-10-29,Kings,,Zach Randolph,placed on IL for rest / sore left foot,Zach Randolph,2216.0,foot
25887,2017-10-29,Kings,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,,activated from IL,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,1627834.0,
25888,2017-10-29,Kings,JaKarr Sampson,,activated from IL,JaKarr Sampson,203960.0,
25889,2017-10-29,Magic,,Jonathan Isaac,placed on IL with illness,Jonathan Isaac,1628371.0,
25890,2017-10-29,Magic,Khem Birch,,activated from IL,Khem Birch,203920.0,
25891,2017-10-29,Nets,,DeMarre Carroll,placed on IL with sore right ankle,DeMarre Carroll,201960.0,ankle
25892,2017-10-29,Nets,,Quincy Acy,placed on IL with strained left groin,Quincy Acy,203112.0,groin
25893,2017-10-29,Nets,Jacob Wiley / Jake Wiley,,activated from IL,Jacob Wiley / Jake Wiley,1628451.0,
25894,2017-10-29,Spurs,,Joffrey Lauvergne,placed on IL with sprained right ankle,Joffrey Lauvergne,203530.0,ankle
25895,2017-10-29,Spurs,Matt Costello,,activated from IL,Matt Costello,1627856.0,
25896,2017-10-29,Warriors,,Quinn Cook,placed on IL,Quinn Cook,1626188.0,
25897,2017-10-29,Nets,Isaiah Whitehead,,activated from IL,Isaiah Whitehead,1627785.0,
25898,2017-10-30,76ers,,J.J. Redick,placed on IL with tightness in lower back,J.J. Redick,200755.0,back
25899,2017-10-30,76ers,,James Michael McAdoo / James McAdoo (Michael),placed on IL,James Michael McAdoo / James McAdoo (Michael),203949.0,
25900,2017-10-30,76ers,,Markelle Fultz,placed on IL with sore right shoulder,Markelle Fultz,1628365.0,shoulder
25901,2017-10-30,76ers,Furkan Korkmaz,,activated from IL,Furkan Korkmaz,1627788.0,
25902,2017-10-30,76ers,Jahlil Okafor,,activated from IL,Jahlil Okafor,1626143.0,
25903,2017-10-30,Celtics,,Jabari Bird,placed on IL,Jabari Bird,1628444.0,
25904,2017-10-30,Grizzlies,,Ivan Rabb,placed on IL,Ivan Rabb,1628397.0,
25905,2017-10-30,Heat,,Okaro White,placed on IL,Okaro White,1627855.0,
25906,2017-10-30,Heat,Okaro White,,activated from IL,Okaro White,1627855.0,
25907,2017-10-30,Magic,Jonathan Isaac,,activated from IL,Jonathan Isaac,1628371.0,
25908,2017-10-30,Mavericks,,Dorian Finney-Smith,placed on IL with left knee tendinitis,Dorian Finney-Smith,1627827.0,knee
25909,2017-10-30,Mavericks,Gian Clavell,,activated from IL,Gian Clavell,1628492.0,
25910,2017-10-30,Pelicans,,Charles Cooke,placed on IL,Charles Cooke,1628429.0,
25911,2017-10-30,Pelicans,,Jalen Jones,placed on IL,Jalen Jones,1627883.0,
25912,2017-10-30,Rockets,,Briante Weber,placed on IL,Briante Weber,1627362.0,
25913,2017-10-30,Rockets,Eric Gordon,,activated from IL,Eric Gordon,201569.0,
25914,2017-10-30,Warriors,,Kevon Looney,placed on IL,Kevon Looney,1626172.0,
25915,2017-10-30,Warriors,Jordan Bell,,activated from IL,Jordan Bell,1628395.0,
25916,2017-10-31,Kings,,Garrett Temple,placed on IL for rest,Garrett Temple,202066.0,
25917,2017-10-31,Kings,,JaKarr Sampson,placed on IL,JaKarr Sampson,203960.0,
25918,2017-10-31,Kings,George Hill,,activated from IL,George Hill,201588.0,
25919,2017-10-31,Kings,Zach Randolph,,activated from IL,Zach Randolph,2216.0,
25920,2017-10-31,Nets,,Isaiah Whitehead,placed on IL,Isaiah Whitehead,1627785.0,
25921,2017-10-31,Nets,DeMarre Carroll,,activated from IL,DeMarre Carroll,201960.0,
25922,2017-11-01,76ers,J.J. Redick,,activated from IL,J.J. Redick,200755.0,
25923,2017-11-01,Blazers,,Meyers Leonard,placed on IL with sprained right ankle,Meyers Leonard,203086.0,ankle
25924,2017-11-01,Blazers,Noah Vonleh,,activated from IL,Noah Vonleh,203943.0,
25925,2017-11-01,Cavaliers,,Iman Shumpert,placed on IL with sore right knee,Iman Shumpert,202697.0,knee
25926,2017-11-01,Cavaliers,Ante Zizic,,activated from IL,Ante Zizic,1627790.0,
25927,2017-11-01,Grizzlies,Kobi Simmons,,activated from IL,Kobi Simmons,1628424.0,
25928,2017-11-01,Hawks,,Josh Magette,placed on IL,Josh Magette,203705.0,
25929,2017-11-01,Heat,Hassan Whiteside,,activated from IL,Hassan Whiteside,202355.0,
25930,2017-11-01,Jazz,,Joe Johnson,placed on IL with sore right wrist,Joe Johnson,2207.0,wrist
25931,2017-11-01,Jazz,Tony Bradley,,activated from IL,Tony Bradley,1628396.0,
25932,2017-11-01,Kings,,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,1627834.0,
25933,2017-11-01,Kings,Garrett Temple,,activated from IL,Garrett Temple,202066.0,
25934,2017-11-01,Mavericks,,Gian Clavell,placed on IL,Gian Clavell,1628492.0,
25935,2017-11-01,Raptors,,Bruno Caboclo,placed on IL,Bruno Caboclo,203998.0,
25936,2017-11-01,Raptors,Jonas Valanciunas,,activated from IL,Jonas Valanciunas,,
25937,2017-11-01,Rockets,,Troy Williams,placed on IL,Troy Williams,1627786.0,
25938,2017-11-01,Wizards,,Otto Porter Jr.,placed on IL with stomach virus,Otto Porter Jr.,203490.0,stomach
25939,2017-11-01,Wizards,Markieff Morris,,activated from IL,Markieff Morris,202693.0,
25940,2017-11-01,Grizzlies,Ivan Rabb,,activated from IL,Ivan Rabb,1628397.0,
25941,2017-11-02,Blazers,,Al-Farouq Aminu,placed on IL with sprained right ankle,Al-Farouq Aminu,202329.0,ankle
25942,2017-11-02,Spurs,,Matt Costello,placed on IL,Matt Costello,1627856.0,
25943,2017-11-02,Wizards,Devin Robinson,,activated from IL,Devin Robinson,1628421.0,
25944,2017-11-03,76ers,,Furkan Korkmaz,placed on IL,Furkan Korkmaz,1627788.0,
25945,2017-11-03,76ers,Richaun Holmes,,activated from IL,Richaun Holmes,1626158.0,
25946,2017-11-03,Cavaliers,,Tristan Thompson,placed on IL with strained left calf,Tristan Thompson,202684.0,calf
25947,2017-11-03,Celtics,Marcus Morris,,activated from IL,Marcus Morris,202694.0,
25948,2017-11-03,Hornets,,Marcus Paige,placed on IL,Marcus Paige,1627779.0,
25949,2017-11-03,Hornets,Michael Carter-Williams,,activated from IL,Michael Carter-Williams,203487.0,
25950,2017-11-03,Lakers,,Andrew Bogut,placed on IL with tightness in back,Andrew Bogut,101106.0,back
25951,2017-11-03,Lakers,,Larry Nance Jr.,placed on IL recovering from surgery on left hand/thumb to repair fracture,Larry Nance Jr.,1626204.0,finger
25952,2017-11-03,Lakers,Luol Deng,,activated from IL,Luol Deng,2736.0,
25953,2017-11-03,Magic,,Khem Birch,placed on IL,Khem Birch,203920.0,
25954,2017-11-03,Magic,Jonathan Isaac,,activated from IL,Jonathan Isaac,1628371.0,
25955,2017-11-03,Mavericks,Gian Clavell,,activated from IL,Gian Clavell,1628492.0,
25956,2017-11-03,Pacers,Myles Turner,,activated from IL,Myles Turner,1626167.0,
25957,2017-11-03,Pistons,,Jon Leuer,placed on IL with sprained left ankle,Jon Leuer,202720.0,ankle
25958,2017-11-03,Pistons,Luke Kennard,,activated from IL,Luke Kennard,1628379.0,
25959,2017-11-03,Raptors,,C.J. Miles,placed on IL with flu,C.J. Miles,101139.0,
25960,2017-11-03,Raptors,Bruno Caboclo,,activated from IL,Bruno Caboclo,203998.0,
25961,2017-11-03,Wizards,Otto Porter Jr.,,activated from IL,Otto Porter Jr.,203490.0,
25962,2017-11-04,Grizzlies,,Ivan Rabb,placed on IL,Ivan Rabb,1628397.0,
25963,2017-11-04,Grizzlies,,Kobi Simmons,placed on IL,Kobi Simmons,1628424.0,
25964,2017-11-04,Kings,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,,activated from IL,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,1627834.0,
25965,2017-11-04,Warriors,,Shaun Livingston,placed on IL,Shaun Livingston,2733.0,
25966,2017-11-04,Warriors,Kevon Looney,,activated from IL,Kevon Looney,1626172.0,
25967,2017-11-04,Grizzlies,Wayne Selden Jr.,,activated from IL,Wayne Selden Jr.,1627782.0,
25968,2017-11-05,Bullets,Marion Hillard,,activated from IL,Marion Hillard,,
25969,2017-11-05,Hornets,Michael Carter-Williams,,activated from IL,Michael Carter-Williams,203487.0,
25970,2017-11-05,Lakers,,Luol Deng,placed on IL,Luol Deng,2736.0,
25971,2017-11-05,Lakers,Thomas Bryant,,activated from IL,Thomas Bryant,1628418.0,
25972,2017-11-05,Lakers,Vander Blue,,activated from IL,Vander Blue,203505.0,
25973,2017-11-05,Pacers,,T.J. Leaf,placed on IL with sprained left ankle,T.J. Leaf,1628388.0,ankle
25974,2017-11-05,Raptors,,Alfonzo McKinnie,placed on IL,Alfonzo McKinnie,1628035.0,
25975,2017-11-05,Raptors,C.J. Miles,,activated from IL,C.J. Miles,101139.0,
25976,2017-11-05,Spurs,,Derrick White,placed on IL with fractured right wrist,Derrick White,1628401.0,wrist
25977,2017-11-05,Wizards,,John Wall (Hildred),placed on IL with sprained left shoulder,John Wall (Hildred),202322.0,shoulder
25978,2017-11-05,Heat,Derrick Walton Jr.,,activated from IL,Derrick Walton Jr.,1628476.0,
25979,2017-11-06,Celtics,,Marcus Morris,placed on IL with rehab of left knee,Marcus Morris,202694.0,knee
25980,2017-11-06,Hawks,,Mike Muscala,placed on IL with sprained left ankle,Mike Muscala,203488.0,ankle
25981,2017-11-06,Nets,,Jarrett Allen,placed on IL with strained left foot,Jarrett Allen,1628386.0,foot
25982,2017-11-06,Nets,Quincy Acy,,activated from IL,Quincy Acy,203112.0,
25983,2017-11-06,Warriors,,David West,placed on IL for rest,David West,2561.0,
25984,2017-11-06,Warriors,Shaun Livingston,,activated from IL,Shaun Livingston,2733.0,
25985,2017-11-06,Celtics,Jabari Bird,,activated from IL,Jabari Bird,1628444.0,
25986,2017-11-07,76ers,,Joel Embiid,placed on IL for rest,Joel Embiid,203954.0,
25987,2017-11-07,76ers,Richaun Holmes,,activated from IL,Richaun Holmes,1626158.0,
25988,2017-11-07,Bulls,,David Nwaba,placed on IL with sprained right ankle,David Nwaba,1628021.0,ankle
25989,2017-11-07,Bulls,Antonio Blakeney,,activated from IL,Antonio Blakeney,1628469.0,
25990,2017-11-07,Cavaliers,Iman Shumpert,,activated from IL,Iman Shumpert,202697.0,
25991,2017-11-07,Kings,,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,1627834.0,
25992,2017-11-07,Mavericks,,Gian Clavell,placed on IL,Gian Clavell,1628492.0,
25993,2017-11-07,Mavericks,Dorian Finney-Smith,,activated from IL,Dorian Finney-Smith,1627827.0,
25994,2017-11-07,Nets,,Trevor Booker,placed on IL with sore lower back,Trevor Booker,202344.0,back
25995,2017-11-07,Pacers,,Domantas Sabonis,placed on IL with bruised right calf,Domantas Sabonis,1627734.0,calf
